time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-16T01:12:50.240Z,69.4029,-143.7027,10,2.5,ml,,99,0.224,0.79,us,us2000jinc,2019-02-16T21:58:39.040Z,"81km S of Kaktovik, Alaska",earthquake,1.6,2,0.047,60,reviewed,us,us
2019-02-16T01:10:28.370Z,18.2208,-67.1808,108,2.75,md,6,213,0.2259,0.13,pr,pr2019047004,2019-02-16T06:02:25.040Z,"5km WNW of Mayaguez, Puerto Rico",earthquake,1.5,0.73,0.31,6,reviewed,pr,pr
2019-02-16T01:04:08.060Z,19.1621,-64.6176,100,3.2,md,4,346,1.5988,0.25,pr,pr2019047003,2019-02-16T06:09:38.040Z,"91km N of Road Town, British Virgin Islands",earthquake,9.5,13.43,0.34,4,reviewed,pr,pr
2019-02-16T00:03:41.070Z,19.0268,-67.2263,7,2.96,md,4,333,0.571,0.25,pr,pr2019047002,2019-02-16T05:21:11.469Z,"60km NNW of San Antonio, Puerto Rico",earthquake,3.06,2.27,0.24,4,reviewed,pr,pr
2019-02-15T23:51:40.930Z,-55.7512,-124.9341,10,5.6,mww,,64,34.43,1.09,us,us2000jkah,2019-02-20T16:08:01.040Z,"Southern East Pacific Rise",earthquake,14.4,1.9,0.073,18,reviewed,us,us
2019-02-15T23:21:45.930Z,53.9876,160.1438,66.24,4.6,mb,,95,1.315,1.11,us,us2000jimp,2019-02-16T00:32:01.040Z,"144km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,9.4,7,0.057,92,reviewed,us,us
2019-02-15T22:57:32.210Z,66.2943,-157.1639,6.1,3.7,ml,,,,0.58,ak,ak01924g5toe,2019-02-16T04:10:40.040Z,"69km S of Kobuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-02-15T22:54:17.840Z,53.6729,-162.9169,35,5.1,mww,,141,1.153,1.05,us,us2000jim0,2019-02-18T17:28:18.752Z,"135km SSE of False Pass, Alaska",earthquake,5.2,1.9,0.042,54,reviewed,us,us
2019-02-15T21:15:05.760Z,52.772,-169.7024,30.5,3.4,ml,,201,1.032,0.91,us,us2000jimz,2019-02-16T04:02:15.040Z,"59km WSW of Nikolski, Alaska",earthquake,7,17.1,0.148,6,reviewed,us,us
2019-02-15T20:15:50.600Z,19.2458,-66.5345,24,2.48,md,6,311,0.7687,0.15,pr,pr2019046012,2019-02-16T01:30:02.433Z,"86km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.24,12.25,0.62,6,reviewed,pr,pr
2019-02-15T18:11:47.400Z,51.7853,-176.909,55.18,5,mww,,139,0.162,0.7,us,us2000jiim,2019-02-16T16:20:21.014Z,"20km WSW of Adak, Alaska",earthquake,7,5.2,0.089,12,reviewed,us,us
2019-02-15T17:05:19.560Z,60.8081,-146.8829,18,3.2,ml,,,,0.6,ak,ak01924cvg07,2019-02-16T16:01:26.040Z,"46km SW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-02-15T16:32:15.810Z,61.569,-152.467,249.7,2.7,ml,,,,0.91,ak,ak01924cfsj1,2019-02-15T16:41:37.409Z,"116km NNW of Nikiski, Alaska",earthquake,,6.1,,,automatic,ak,ak
2019-02-15T16:20:54.230Z,6.7971,126.8225,82.24,5.2,mb,,93,1.263,1.01,us,us2000jih8,2019-02-15T16:40:39.040Z,"49km SE of Tarragona, Philippines",earthquake,10.7,7.7,0.077,56,reviewed,us,us
2019-02-15T15:55:21.030Z,37.468,-121.8136667,3.08,2.59,md,70,45,0.09305,0.11,nc,nc73142751,2019-02-17T19:05:59.688Z,"9km ENE of Milpitas, CA",earthquake,0.12,0.44,0.156,64,reviewed,nc,nc
2019-02-15T14:08:06.720Z,23.7884,121.7514,46.56,4.9,mb,,87,0.409,0.9,us,us2000jifs,2019-02-15T23:52:00.650Z,"25km SE of Hualian, Taiwan",earthquake,3.1,5.2,0.06,87,reviewed,us,us
2019-02-15T13:40:52.190Z,-15.7655,-174.7833,293.61,5.3,mww,,41,3.443,1.25,us,us2000jif6,2019-02-15T15:36:06.040Z,"112km W of Hihifo, Tonga",earthquake,8.9,4.7,0.073,18,reviewed,us,us
2019-02-15T12:47:26.930Z,-13.6669,-111.6715,10,4.7,mb,,165,33.62,0.47,us,us2000jieu,2019-02-15T13:09:20.040Z,"Central East Pacific Rise",earthquake,15.5,1.9,0.063,78,reviewed,us,us
2019-02-15T12:09:51.250Z,40.4631667,-111.948,8.59,3.7,ml,51,28,0.009325,0.21,uu,uu60312667,2019-02-21T06:57:20.901Z,"2km S of Bluffdale, Utah",earthquake,0.31,0.42,0.216,21,reviewed,uu,uu
2019-02-15T12:02:50.770Z,40.4641667,-111.9443333,8.76,3.18,ml,48,28,0.01166,0.2,uu,uu60312662,2019-02-21T06:32:19.229Z,"2km S of Bluffdale, Utah",earthquake,0.3,0.39,0.198,16,reviewed,uu,uu
2019-02-15T09:55:37.240Z,19.2391,-66.4523,30,2.79,md,4,326,0.942,0.21,pr,pr2019046009,2019-02-15T13:02:13.791Z,"86km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.08,16.86,0.07,2,reviewed,pr,pr
2019-02-15T08:22:03.650Z,36.542,-112.7821,10.01,2.5,ml,,83,0.411,0.38,us,us2000jic8,2019-02-19T20:06:26.319Z,"50km SSW of Fredonia, Arizona",earthquake,1.6,8.9,0.05,52,reviewed,us,us
2019-02-15T08:02:24.810Z,19.1571,-66.5873,34,2.71,md,10,301,0.8274,0.19,pr,pr2019046008,2019-02-15T12:50:18.598Z,"76km N of Arecibo, Puerto Rico",earthquake,1.39,7.7,0.42,9,reviewed,pr,pr
2019-02-15T07:22:06.980Z,15.9644,-95.3799,27.31,4.4,mb,,144,3.133,0.91,us,us2000jibp,2019-02-15T15:43:41.845Z,"29km SW of Salina Cruz, Mexico",earthquake,9.7,7,0.069,61,reviewed,us,us
2019-02-15T07:00:06.530Z,-30.0295,-71.3958,35.48,4.5,mb,,132,0.175,1.03,us,us2000jibh,2019-02-15T08:21:24.030Z,"9km SSW of Coquimbo, Chile",earthquake,7.5,12.6,0.312,3,reviewed,us,us
2019-02-15T06:27:37.480Z,50.6811,-130.0737,10,4,mb,,196,1.235,1.33,us,us2000jib9,2019-02-15T07:43:40.040Z,"187km W of Port Hardy, Canada",earthquake,5.4,1.9,0.138,14,reviewed,us,us
2019-02-15T05:50:43.640Z,18.9566,-68.2886,85,3,md,12,176,0.4523,0.37,pr,pr2019046006,2019-02-15T13:05:09.040Z,"85km NNE of Punta Cana, Dominican Republic",earthquake,3.06,2.84,0.4,12,reviewed,pr,pr
2019-02-15T05:06:29.120Z,-3.9842,128.6591,110.07,4.4,mb,,104,3.736,1.47,us,us2000jib2,2019-02-15T06:37:13.040Z,"46km S of Saparua, Indonesia",earthquake,5.5,9.8,0.149,13,reviewed,us,us
2019-02-15T05:01:48.300Z,19.1193,-66.6076,48,2.54,md,5,332,0.7864,0.25,pr,pr2019046005,2019-02-15T09:03:10.627Z,"72km N of Arecibo, Puerto Rico",earthquake,3.75,9.18,0.36,5,reviewed,pr,pr
2019-02-15T04:51:21.300Z,18.2591,-67.1325,105,2.47,md,6,190,0.2095,0.3,pr,pr2019046004,2019-02-15T21:41:02.040Z,"2km WSW of Anasco, Puerto Rico",earthquake,3.03,1.52,0.14,6,reviewed,pr,pr
2019-02-15T04:29:38.820Z,-1.8428,151.0141,10,4.7,mb,,93,3.651,0.64,us,us2000jias,2019-02-15T04:49:02.040Z,"84km NNE of Kavieng, Papua New Guinea",earthquake,13.3,1.9,0.088,39,reviewed,us,us
2019-02-15T04:07:13.753Z,62.9235,-150.2613,73.3,2.5,ml,,,,0.73,ak,ak019245585b,2019-02-15T22:06:18.040Z,"67km N of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-15T03:58:55.440Z,19.2141,-66.5466,45,2.72,md,6,315,0.8919,0.18,pr,pr2019046003,2019-02-15T09:01:58.875Z,"83km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.59,8.38,0.33,5,reviewed,pr,pr
2019-02-15T03:48:45.020Z,47.2821666666667,-123.248833333333,42.34,2.77,ml,38,39,,0.23,uw,uw61511811,2019-02-18T04:01:13.899Z,"12km NW of Shelton, Washington",earthquake,0.33,0.67,0.183326932889887,30,reviewed,uw,uw
2019-02-15T03:47:29.050Z,-18.193,-178.1047,582.52,4.8,mb,,45,3.684,0.99,us,us2000jia1,2019-02-15T04:05:17.040Z,"279km NNE of Ndoi Island, Fiji",earthquake,8.8,7.2,0.041,182,reviewed,us,us
2019-02-15T03:34:58.140Z,24.9698,141.4835,83.97,4.6,mb,,133,2.209,0.7,us,us2000ji9r,2019-02-16T01:49:01.040Z,"25km NE of Iwo Jima, Japan",earthquake,12.5,8.4,0.103,28,reviewed,us,us
2019-02-15T03:03:29.340Z,36.6538333,-121.2666667,1.51,2.7,md,45,107,0.0577,0.05,nc,nc73142536,2019-02-16T05:34:04.077Z,"16km SSE of Tres Pinos, CA",earthquake,0.12,0.44,0.156,64,reviewed,nc,nc
2019-02-15T02:56:16.890Z,-55.1573,-31.725,10,4.9,mb,,79,2.897,0.95,us,us2000ji9a,2019-02-15T03:11:28.040Z,"South Georgia Island region",earthquake,6,1.9,0.108,27,reviewed,us,us
2019-02-15T02:50:25.670Z,-9.2768,123.5393,81.95,4.5,mb,,128,0.861,1.08,us,us2000ji94,2019-02-15T03:21:30.040Z,"43km NW of Naisano Dua, Indonesia",earthquake,10.1,9.4,0.145,14,reviewed,us,us
2019-02-15T02:30:53.640Z,56.0484,-150.0955,10,3.4,ml,,218,2.12,0.56,us,us2000ji8y,2019-02-15T21:53:37.040Z,"239km SE of Kodiak, Alaska",earthquake,8.7,2,0.066,30,reviewed,us,us
2019-02-15T02:28:40.500Z,38.824,-122.806,1.44,2.69,md,47,35,0.003239,0.07,nc,nc73142501,2019-02-16T05:49:04.176Z,"7km NW of The Geysers, CA",earthquake,0.14,0.2,0.347,24,reviewed,nc,nc
2019-02-15T00:39:09.820Z,19.2026,-66.5013,25,2.53,md,4,335,0.8925,0.25,pr,pr2019046002,2019-02-15T04:33:44.136Z,"82km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,3.08,21.11,0.11,3,reviewed,pr,pr
2019-02-15T00:37:20.520Z,38.8048333,-122.824,2.31,2.56,md,52,22,0.00571,0.08,nc,nc73142436,2019-02-16T02:38:03.052Z,"7km WNW of The Geysers, CA",earthquake,0.14,0.23,0.258,19,reviewed,nc,nc
2019-02-15T00:33:31.730Z,19.2726,-66.5525,25,2.69,md,4,337,0.9475,0.17,pr,pr2019046001,2019-02-15T04:33:20.320Z,"89km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.5,16.3,0.26,3,reviewed,pr,pr
2019-02-15T00:09:18.670Z,19.2785,-66.5338,20,2.58,md,16,284,0.8014,0.3,pr,pr2019046000,2019-02-15T04:38:28.040Z,"85km N of Arecibo, Puerto Rico",earthquake,1.2,26.31,0.31,16,reviewed,pr,pr
2019-02-14T23:28:35.150Z,44.5986,-114.3561,5,2.6,ml,,62,0.737,0.69,us,us2000ji7r,2019-02-15T18:23:43.999Z,"14km NW of Challis, Idaho",earthquake,1.1,1.9,0.05,52,reviewed,us,us
2019-02-14T21:24:21.100Z,9.7729,126.4176,35,4.9,mb,,67,2.811,0.89,us,us2000ji5s,2019-02-15T04:05:10.040Z,"28km E of General Luna, Philippines",earthquake,3.1,1.9,0.053,111,reviewed,us,us
2019-02-14T21:09:47.720Z,5.7132,-76.1371,68.11,4.5,mb,,102,2.003,1.09,us,us2000ji5i,2019-02-17T12:45:41.242Z,"18km WSW of Betania, Colombia",earthquake,6.1,8.9,0.096,32,reviewed,us,us
2019-02-14T20:43:32.900Z,35.3517,-35.9278,10,5,mb,,47,8.71,0.84,us,us2000ji4z,2019-02-14T21:32:28.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.4,1.9,0.038,225,reviewed,us,us
2019-02-14T19:57:05.090Z,35.4364,-36.0923,10,6.2,mww,,44,8.81,0.86,us,us2000ji4e,2019-02-15T16:56:28.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.4,1.8,0.034,83,reviewed,us,us
2019-02-14T18:53:15.190Z,45.7435,151.0561,64.21,4.6,mb,,184,5.87,1.15,us,us2000ji3c,2019-02-14T22:29:46.040Z,"254km ENE of Kuril'sk, Russia",earthquake,11.9,7.3,0.086,40,reviewed,us,us
2019-02-14T14:43:46.150Z,18.208,-68.4418,102,3.12,md,6,206,0.9786,0.45,pr,pr2019045007,2019-02-14T17:11:31.244Z,"25km SE of Boca de Yuma, Dominican Republic",earthquake,6.14,3.77,0.47,4,reviewed,pr,pr
2019-02-14T14:33:16.900Z,-12.1848,-74.3304,10,5.4,mww,,149,4.707,0.79,us,us2000jhyq,2019-02-15T17:12:30.040Z,"66km ENE of Pampas, Peru",earthquake,3.5,1.9,0.075,17,reviewed,us,us
2019-02-14T13:42:46.110Z,-3.2033,-80.6773,10,4.7,mb,,94,4.078,0.77,us,us2000jhy7,2019-02-14T15:33:22.040Z,"47km NNW of Tumbes, Peru",earthquake,9.7,1.9,0.085,42,reviewed,us,us
2019-02-14T13:01:46.930Z,51.8248,-174.0951,76.57,4.1,mb,,187,0.382,1.18,us,us2000jhxt,2019-02-14T19:50:16.937Z,"41km S of Atka, Alaska",earthquake,13.6,16.2,0.069,57,reviewed,us,us
2019-02-14T12:35:32.690Z,54.7737,164.6532,10,4.5,mb,,166,3.96,0.77,us,us2000jhxb,2019-02-20T07:25:26.040Z,"97km WSW of Nikol'skoye, Russia",earthquake,8.4,1.9,0.058,88,reviewed,us,us
2019-02-14T11:57:11.040Z,9.8017,126.4365,32.62,4.7,mb,,73,2.843,1.12,us,us2000jhwk,2019-02-14T18:58:10.302Z,"30km E of General Luna, Philippines",earthquake,5.4,6.1,0.073,56,reviewed,us,us
2019-02-14T10:07:08.220Z,31.8955,-115.8555,9.38,3.07,ml,29,129,0.1344,0.25,ci,ci37530890,2019-02-20T06:53:29.040Z,"70km ENE of Maneadero, B.C., MX",earthquake,0.4,0.97,0.154,73,reviewed,ci,ci
